errorX,errorY,errorZ,estimatedX,estimatedY,estimatedZ,actualX,actualY,actualZ,PercenterrorX,PercenterrorY,PercenterrorZ,timediff
4.789492320160602e-09,3.2375595215535565e-09,4.9454449424501945e-09,0.0002172294515246221,0.0001828986382173688,-21.511735839206857,0.00021722466203230194,0.00018290187577689034,-21.511735834261412,0.002204856610364246,0.001770107336407439,-2.2989520606578202e-08,0.22562026977539062
9.578748632710181e-09,6.4752372663551445e-09,9.88609016872033e-09,0.00021723424104480297,0.00018289540067180867,-21.51173584415287,0.00021722466229617026,0.00018290187590907502,-21.51173583426678,0.004409604568587264,0.0035402793077825745,-4.5956729130953896e-08,1.0234336853027344
1.4367897677441e-08,9.712968457200981e-09,1.4824578897787433e-08,0.0002172390305649814,0.00018289216312624858,-21.511735849098883,0.00021722466266730397,0.00018290187609470578,-21.511735834274305,0.0066143031371380355,0.005310480496204232,-6.89139129077983e-08,1.8520281314849854
1.9157083264203156e-08,1.2950681140200737e-08,1.9763831460295478e-08,0.0002172438200851574,0.00018288892558068854,-21.511735854044897,0.0002172246630018932,0.00018290187626182874,-21.511735834281065,0.00881901852186839,0.007080671562746302,-9.187464746010812e-08,2.701369285583496
2.394632100678187e-08,1.618836754319693e-08,2.4704174705902915e-08,0.00021724860960533097,0.00018288568803512853,-21.51173585899091,0.00021722466328432419,0.00018290187640267172,-21.511735834286736,0.011023757912534389,0.008850848258963219,-1.1484045218948753e-07,3.5327188968658447
2.873561569984441e-08,1.9426025341009578e-08,2.9645669030742283e-08,0.00021725339912550206,0.00018288245048956854,-21.511735863936924,0.00021722466350980222,0.00018290187651490955,-21.511735834291255,0.013228523518254971,0.010621009314481272,-1.378116078549317e-07,4.38553786277771
3.352494363267531e-08,2.2663666479405325e-08,3.458784547660798e-08,0.0002172581886456707,0.0001828792129440086,-21.511735868882937,0.00021722466370203804,0.00018290187661048802,-21.51173583429509,0.015433304423783427,0.012391161260565074,-1.607859344454495e-07,5.178375482559204
3.831428119780225e-08,2.5901302670451034e-08,3.9530238638008086e-08,0.00021726297816583692,0.0001828759753984487,-21.51173587382895,0.00021722466388463912,0.00018290187670111916,-21.51173583429871,0.017638089760447142,0.014161310500261556,-1.8376126846528273e-07,6.019503593444824
4.3103664396239695e-08,2.913891610246684e-08,4.447354839953732e-08,0.0002172677676860007,0.00018287273785288886,-21.511735878774964,0.00021722466402160446,0.00018290187676899133,-21.511735834301415,0.019842896104998807,0.015931447296885785,-2.0674086341569089e-07,6.908387184143066
4.7893061091693143e-08,3.237652275168675e-08,4.941712106187879e-08,0.000217272557206162,0.00018286950030732904,-21.511735883720977,0.0002172246641450703,0.00018290187683008073,-21.511735834303856,0.02204770866153047,0.017701580384418443,-2.2972168049346996e-07,7.69406795501709
5.268247704667004e-08,3.561411980913267e-08,5.436110228629332e-08,0.00021727734672632087,0.00018286626276176927,-21.51173588866699,0.0002172246642492742,0.0001829018768815784,-21.511735834305888,0.024252530083883447,0.01947170822757132,-2.5270439682324857e-07,8.519489765167236
5.747191401736106e-08,3.885170640454262e-08,5.930548852006723e-08,0.0002172821362464773,0.00018286302521620953,-21.511735893613004,0.00021722466433245994,0.00018290187692261408,-21.511735834307515,0.026457361181325585,0.021241830350915866,-2.7568899588979324e-07,9.355663299560547
6.2261359195842e-08,4.2089288884809015e-08,6.425002041510197e-08,0.0002172869257666313,0.00018285978767064985,-21.511735898559017,0.00021722466440743545,0.00018290187695953466,-21.511735834308997,0.028662196056642098,0.02301195022406516,-2.9867427208096253e-07,10.191008806228638
6.705081950227716e-08,4.532686389028748e-08,6.919489692336356e-08,0.00021729171528678284,0.0001828565501250902,-21.51173590350503,0.00021722466446728056,0.00018290187698898048,-21.511735834310134,0.030867037896783897,0.02478206601073774,-3.216611502499077e-07,11.035143852233887
7.18402857081545e-08,4.8564435940528974e-08,7.413988001303551e-08,0.00021729650480693192,0.00018285331257953056,-21.511735908451044,0.00021722466452122377,0.00018290187701547109,-21.511735834311164,0.03307188245243459,0.026552180181519437,-3.446485238758956e-07,11.881523370742798
7.66297628012648e-08,5.1802002623373405e-08,7.90850407383914e-08,0.00021730129432707856,0.00018285007503397098,-21.511735913397057,0.0002172246645642773,0.00018290187703659435,-21.511735834312017,0.03527673202072772,0.02832229141804217,-3.676367232636235e-07,12.728326559066772
8.141924414498971e-08,5.503956714900788e-08,8.403032936143973e-08,0.00021730608384722277,0.00018284683748841143,-21.51173591834307,0.00021722466460307778,0.00018290187705556044,-21.51173583431274,0.0374815835456634,0.030092401475075296,-3.90625517199804e-07,13.520333290100098
8.620873153438856e-08,5.827712874496545e-08,8.897573877675313e-08,0.00021731087336736453,0.00018284359994285193,-21.511735923289084,0.00021722466463583014,0.0001829018770715969,-21.511735834313345,0.03968643785405981,0.031862509930476485,-4.13614872653968e-07,14.361626863479614
9.09982240375896e-08,6.15146878015589e-08,9.392114819206654e-08,0.00021731566288750383,0.00018284036239729246,-21.511735928235098,0.00021722466466346624,0.00018290187708509402,-21.51173583431395,0.04189129451693156,0.03363261699765911,-4.366042281081306e-07,15.215337753295898
9.578772211695083e-08,6.475224410761276e-08,9.886677432291435e-08,0.0002173204524076407,0.00018283712485173305,-21.51173593318111,0.00021722466468552374,0.00018290187709584066,-21.511735834314337,0.04409615374737614,0.03540272256127943,-4.5959459099161827e-07,16.017552137374878
1.005772223695682e-07,6.798979934887167e-08,1.0381248571889046e-07,0.0002173252419277751,0.00018283388730617366,-21.511735938127124,0.00021722466470540554,0.00018290187710552253,-21.51173583431464,0.04630101397830142,0.03717282754274084,-4.825853502407419e-07,16.849872589111328
1.0536672572392537e-07,7.1227353066176e-08,1.0875819711486656e-07,0.00021733003144790708,0.00018283064976061433,-21.511735943073138,0.00021722466472218316,0.0001829018771136805,-21.51173583431494,0.04850587563741109,0.03894293169113048,-5.055761094898647e-07,17.690884590148926
1.1015623169635972e-07,7.446490548560902e-08,1.1370390851084267e-07,0.0002173348209680366,0.00018282741221505502,-21.51173594801915,0.00021722466473634024,0.00018290187712054063,-21.511735834315242,0.05071073850203131,0.040713035130051325,-5.285668687389869e-07,18.527467489242554
