errorX,errorY,errorZ,estimatedX,estimatedY,estimatedZ,actualX,actualY,actualZ,PercenterrorX,PercenterrorY,PercenterrorZ,timediff
0.003787259855171074,0.0720180631854149,0.01584375402140381,0.06441861341313684,0.041002742913052094,-21.526208371163257,0.06063135355796577,0.113020806098467,-21.54205212518466,6.246371939478997,63.72106665269285,-0.07354802564459953,17.57142472267151
0.01644884974510688,0.09089167569346139,0.007552713555615043,0.09333804489265365,0.07528287673486649,-21.561204533527178,0.07688919514754677,0.16617455242832788,-21.553651819971563,21.392927463400166,54.69650699535571,-0.03504145663435426,18.397655487060547
0.018971192454491956,0.10190945978950267,0.020136604641823652,0.12005550611919985,0.12249048630510953,-21.58826176195811,0.1010843136647079,0.2243999460946122,-21.568125157316285,18.767691807671113,45.41420867656327,-0.0933627957689821,19.202912092208862
0.014554691574373418,0.0869824310915284,0.016646052194488448,0.14493663786646144,0.19413979051779637,-21.599953884883547,0.13038194629208802,0.28112222160932476,-21.58330783268906,11.163118812298817,30.941143888798585,-0.07712465727462368,20.041731595993042
0.025314685448710295,0.06912990760994991,0.01547616799285123,0.18473381307476813,0.2730579219552867,-21.612486657209956,0.15941912762605784,0.34218782956523663,-21.597010489217105,15.879327547250035,20.202327972266644,-0.07165884371162448,20.88526177406311
0.03414302139918987,0.08061889823389135,0.015093926362631294,0.2138111791490676,0.30295698580561736,-21.620229104589153,0.17966815774987774,0.3835758840395087,-21.605135178226522,19.00337924470821,21.017718159149837,-0.06986267958111565,21.731311559677124
0.0373053034925932,0.07431136684056161,0.018947939092676336,0.24402251216703646,0.3635605864083528,-21.634411494887825,0.20671720867444326,0.4378719532489144,-21.61546355579515,18.046539875325486,16.971026869656182,-0.08765918456371181,22.572059869766235
0.05832413805474751,0.11100878136943881,0.034659659209555826,0.28258726210727775,0.41315321639663016,-21.66034970377795,0.22426312405253024,0.524161997766069,-21.625690044568394,26.007012209945835,21.178334530650485,-0.16027076656571754,23.361050367355347
0.07915664143585796,0.12413489801628391,0.03564548006659152,0.3186067984157374,0.49095942296286016,-21.67047358211783,0.23945015697987945,0.6150943209791441,-21.634828102051237,33.05766946835176,20.181441086739106,-0.1647597101231967,24.182801246643066
0.07872880500496376,0.18989612061848482,0.02971254047966454,0.3279870018246565,0.576093677911126,-21.675709752339415,0.24925819681969275,0.7659897985296108,-21.64599721185975,31.58524213424935,24.79094643074989,-0.13726575028562402,25.029828786849976
0.07991952349446635,0.21484792069474168,0.03256693539537281,0.32360735672253893,0.7018390048555354,-21.68646284066136,0.24368783322807258,0.9166869255502771,-21.653895905265987,32.795861178538196,23.43743700345359,-0.15039757989901897,25.948719024658203
0.07482599391619388,0.18014017715023478,0.05244647457994489,0.31293106785282393,0.9013641877794737,-21.714155460271993,0.23810507393663005,1.0815043649297085,-21.661708985692048,31.425619235694352,16.6564447626564,-0.24211605194487074,26.729013204574585
0.05659966609505371,0.19269555551644935,0.05647901890355911,0.2982824235560906,1.0779908844703707,-21.72682156975988,0.24168275746103687,1.27068643998682,-21.670342550856322,23.41899219028005,15.164681817053784,-0.26062817775498104,27.58888006210327
0.05988712362660098,0.12585652307738449,0.05562531783226632,0.32132641943892015,1.3053875577512817,-21.732377770478816,0.2614392958123192,1.4312440808286662,-21.67675245264655,22.90670323316372,8.793505228298704,-0.25661278345905975,28.386114358901978
0.06364068363823128,0.09602417903864513,0.0620176789159359,0.3498459524351241,1.4782875839639293,-21.742135601416354,0.28620526879689284,1.5743117630025745,-21.68011792250042,22.236027975919004,6.099438579783267,-0.28605784865944706,29.248629570007324
0.05251110696578698,0.11024693323986834,0.06398159018873528,0.3715927853129055,1.6284574540907073,-21.744128456546214,0.31908167834711854,1.7387043873305756,-21.68014686635748,16.456948339309495,6.340752001502102,-0.2951160367276836,30.075218677520752
0.0633061232911224,0.09706075625608612,0.0829826251350525,0.41857221181519677,1.7927333611960963,-21.759405353835383,0.3552660885240744,1.8897941174521824,-21.67642272870033,17.819354375792752,5.136049232015987,-0.3828243533245947,30.916972160339355
0.06317633484200541,0.08704361866207977,0.08266257013508138,0.4627795116715429,1.9620663673627106,-21.75331974514373,0.3996031768295375,2.0491099860247903,-21.67065717500865,15.809767916073184,4.2478744067292205,-0.3814493001643287,31.772345066070557
0.06376904649574128,0.06539078943812582,0.07465442641464648,0.51019217382651,2.1443492936727657,-21.736683677806894,0.4464231273307688,2.2097400831108915,-21.662029251392248,14.284440610643545,2.959207281340894,-0.344632654440019,32.57896661758423
0.07589582850023857,0.07781516906702013,0.08623263782019208,0.5541527766864756,2.2751606867436074,-21.74282471705711,0.478256948186237,2.3529758558106275,-21.65659207923692,15.869257893287134,3.307095942988837,-0.398181936957971,33.45165824890137
0.07941806379295535,0.11335740957996965,0.10119252305537785,0.5855502606051366,2.3918457939180753,-21.753679542900525,0.5061321968121812,2.505203203498045,-21.652487019845147,15.691170072396385,4.524878837041537,-0.46734826795015233,34.22017312049866
0.0632150071319394,0.09090833708292001,0.10375561470775096,0.6123276071803948,2.5822203724195707,-21.752702595431046,0.5491126000484554,2.6731287095024907,-21.648946980723295,11.512212090263656,3.4008215451712918,-0.4792640251746991,35.08662486076355
0.05465554369094572,0.10261258428601883,0.10365114859332536,0.671925784948502,2.7413865192659426,-21.747713497345774,0.6172702412575563,2.8439991035519614,-21.64406234875245,8.854394726626822,3.6080385594307214,-0.4788895306397958,35.9087233543396
0.03754615289940744,0.09386127526218324,0.12810555984985683,0.7460728896430788,2.9095507723276794,-21.766609577162033,0.7085267367436714,3.0034120475898627,-21.638504017312176,5.299186460057437,3.1251547831242057,-0.5920259540463807,36.75674843788147
0.04929632873726264,0.06272589878105972,0.15462939857136604,0.8483893173086376,3.093615466526574,-21.786102207482973,0.799092988571375,3.1563413653076338,-21.631472808911607,6.169035324086002,1.9872976817558552,-0.7148352769935422,37.572728395462036
0.03268958775436026,0.07133784459125181,0.15941475116398607,0.9347192782218401,3.243918927169098,-21.78279780588341,0.9020296904674798,3.3152567717603496,-21.623383054719422,3.6240035222586493,2.151804505729809,-0.7372331644894619,38.376081705093384
0.015056697144297138,0.10232614938168094,0.16921980062526032,1.028674119045877,3.3783009812011904,-21.784100599406084,1.0136174219015799,3.4806271305828713,-21.614880798780824,1.485441826369783,2.93987679641356,-0.7828856527157211,39.24339032173157
0.06289826571181889,0.024385185842434876,0.16830152058383874,1.168581781581659,3.601117080742269,-21.776872342073442,1.1056835158698402,3.625502266584704,-21.608570821489604,5.68863194657803,0.6726015886732906,-0.7788646550213483,40.02737045288086
0.03941310146793331,0.0580445360324755,0.1765450345072992,1.2566861855630451,3.7511234981030688,-21.77902459259825,1.2172730840951118,3.8091680341355443,-21.602479558090952,3.237819186417972,1.52381138118125,-0.8172443076849313,40.89491128921509
0.037568192704532155,0.06525227088477559,0.1895014948317737,1.347933997554151,3.90608601309808,-21.785452329175026,1.310365804849619,3.9713382839828557,-21.595950834343252,2.867000387639357,1.6430801462557372,-0.8774862301057677,41.69881796836853
0.038211724218061294,0.11888277544644765,0.20681858631126815,1.443579198433152,4.045992553127861,-21.799945891070447,1.4053674742150908,4.1648753285743085,-21.59312730475918,2.718984530320289,2.854413783548781,-0.957798207699562,42.538748025894165
0.024808227660072957,0.11730430506540834,0.20025761367894646,1.5300188652284354,4.227277792883704,-21.792686302179717,1.5052106375683625,4.344582097949113,-21.59242868850077,1.6481565463920818,2.700013543783246,-0.927443672816645,43.354456424713135
0.00019666196616219267,0.15106207379990888,0.20638497621331453,1.6054951872368393,4.3743767323558185,-21.798991465106585,1.605298525270677,4.525438806155727,-21.59260648889327,0.012250803390542736,3.338064666666727,-0.9558131683614672,44.21830630302429
0.029362050070298906,0.17068896771260178,0.2267266815756912,1.682817783549661,4.530049102009015,-21.819578693961976,1.7121798336199598,4.700738069721616,-21.592852012386285,1.7148928806281099,3.6311099487130156,-1.0500080371302236,44.96346163749695
0.04502288104744667,0.16428235075711672,0.24898521589598843,1.7806349221284787,4.709905053363389,-21.841604820342052,1.8256578031759254,4.874187404120506,-21.592619604446064,2.466118292766837,3.3704561834909526,-1.1531033309396175,45.82398319244385
0.027980826653183355,0.08592746970887077,0.2348672465457824,1.9310775718534106,4.9803450412820895,-21.827028158638903,1.959058398506594,5.06627251099096,-21.59216091209312,1.428279354740694,1.6960688459307414,-1.087743128175005,46.60129237174988
0.01818953941796453,0.051066839139389586,0.2546831675014971,2.0613925474466206,5.179284175383099,-21.845870997143734,2.079582086864585,5.230351014522489,-21.591187829642237,0.87467282647107,0.9763558697609093,-1.1795699685954573,47.46111178398132
0.0063015738278795475,0.012947335112801106,0.27099267190112997,2.1886721152364936,5.357089193059364,-21.860049899408928,2.194973689064373,5.370036528172165,-21.589057227507798,0.28709108720868765,0.24110329687474352,-1.255231615931072,48.274474143981934
0.04096360257009746,0.07933800863593721,0.2943011704796241,2.2615968192648337,5.424734307343019,-21.880643820559463,2.302560421834931,5.504072315978957,-21.58634265007984,1.7790457171783225,1.4414419738928541,-1.3633674552948674,49.0800940990448
0.057882715700570575,0.10700842809216393,0.2981977555116302,2.358481745377786,5.5468536963368615,-21.881629641469555,2.4163644610783566,5.6538621244290255,-21.583431885957925,2.3954464085578846,1.8926607288459574,-1.3816049138396578,49.942078590393066
0.056840669121511755,0.12319013155959002,0.3155685867650284,2.4587023531341154,5.67675164815256,-21.898917571115607,2.515543022255627,5.79994177971215,-21.58334898435058,2.259578493336365,2.1239891060717495,-1.4620927780662651,50.73320484161377
0.015713785525474755,0.029623898908732293,0.33304928339236994,2.595671237634572,5.922619641761708,-21.917152092664836,2.6113850231600466,5.95224354067044,-21.584102809272466,0.601741427867249,0.4976929909926965,-1.5430304717103782,51.59178400039673
0.02160030143613989,0.02670312312573042,0.34806845993788826,2.6720859707520943,6.065371764452336,-21.932893913207423,2.693686272188234,6.092074887578066,-21.584825453269534,0.8018863094473411,0.4383255888757857,-1.612560920130883,52.42070698738098
0.012985063722322998,0.0070589010175661215,0.34871820349914273,2.7651698470499833,6.239355016098006,-21.933790539428497,2.7781549107723063,6.23229611508044,-21.585072335929354,0.46739883625543577,0.11326324820294603,-1.6155526285574922,53.234938859939575
0.0337349724685736,0.010696817026262906,0.344704488659751,2.827553031483796,6.361066874710787,-21.93114084921573,2.8612880039523696,6.3717636917370495,-21.58643636055598,1.1790135219514648,0.16787843278203518,-1.5968568544718922,54.12793326377869
0.041202734060536095,0.016627630865822418,0.356427206182822,2.9111882162253515,6.508067935705775,-21.943699306053592,2.9523909502858876,6.524695566571597,-21.58727209987077,1.3955717502977147,0.2548414818158238,-1.6510988722144089,55.00630807876587
0.04493437323854499,0.006551900076818384,0.3805461199119726,2.9985734508906607,6.677827008171531,-21.969724391347103,3.0435078241292057,6.671275108094712,-21.58917827143513,1.47640077946576,0.09821061147468671,-1.76267070069766,55.78873896598816
0.08098618899122689,0.037439242409914364,0.39263149401426034,3.0653265296280727,6.794306389367068,-21.984079125184014,3.1463127186192996,6.8317456317769825,-21.591447631169753,2.574003166054205,0.5480186826009821,-1.8184584040926062,56.629913568496704
0.10494157850185903,0.0336390146088732,0.40736781303439074,3.1520593621881448,6.954529536555681,-21.999944907666382,3.257000940690004,6.988168551164554,-21.59257709463199,3.222030954637271,0.4813709681239353,-1.8866104367674768,57.47673416137695
0.07994324399651687,0.027560018469023895,0.3971292642684965,3.2885725658099667,7.170229246750872,-21.990607669840852,3.3685158098064836,7.142669228281848,-21.593478405572355,2.3732482942126816,0.3858504095345514,-1.8391166851840526,58.319398164749146
0.09238313182199409,0.022426416579961028,0.4152015859890241,3.3865150316059682,7.322527676448648,-22.00829065909305,3.4788981634279623,7.300101259868687,-21.593089073104025,2.6555284886799786,0.30720692469359573,-1.9228447795651062,59.06173348426819
0.08534424112957595,0.04576201747239139,0.44446046279337637,3.4940885481927206,7.488781908533394,-22.03426306159914,3.5794327893222966,7.443019891061002,-21.589802598805765,2.3842951146942584,0.6148313203804702,-2.058659224693243,59.90339946746826
0.1071347880643363,0.011956522879243536,0.47537390968389204,3.5673961202893865,7.585686043133701,-22.062379927647928,3.6745309083537228,7.5976425660129445,-21.587006017964036,2.915604487657861,0.15737148431711528,-2.2021298798374387,60.76378393173218
0.13571950348887452,0.040021988828568666,0.47553755214055826,3.645001896388476,7.724716828855349,-22.060778083911842,3.7807213998773506,7.764738817683917,-21.585240531771284,3.5897779586001066,0.5154325183149755,-2.2030681170340225,61.57424879074097
0.1137239140175299,0.017458572259426042,0.49084218927662704,3.7643510952120245,7.941934947058275,-22.076503949611368,3.8780750092295544,7.924476374798849,-21.58566176033474,2.9324836097000375,0.22031199834158383,-2.2739269924936285,62.37672162055969
0.117106400865989,0.051817281796269654,0.5090155128162017,3.8764102456924565,8.156688826109797,-22.095615149686598,3.9935166465584455,8.104871544313527,-21.586599636870396,2.9324129891109783,0.6393350161437817,-2.358016183089771,63.16728162765503
0.12585042448874084,0.06729757190891661,0.520708102557137,3.9839542914089723,8.33526523817503,-22.107695544453176,4.109804715897713,8.267967666266113,-21.58698744189604,3.0621996223304997,0.8139554316775501,-2.4121388126003462,64.0235321521759
0.14279165856679654,0.07374233740950231,0.5165893522170464,4.078848030878901,8.483624655548057,-22.10372185878951,4.221639689445698,8.409882318138555,-21.587132506572463,3.3823743633020737,0.8768533805812452,-2.3930429484312685,64.85412120819092
0.1030343746127782,0.13758728378803653,0.5208230135900926,4.223000422651258,8.685982970442755,-22.107341075796683,4.326034797264036,8.548395686654718,-21.58651806220659,2.3817278279393737,1.6095100043488884,-2.412723590202086,65.68615317344666
0.12978049136416825,0.10205009096001483,0.5251685075751062,4.311153261372327,8.812723900688457,-22.109984323681836,4.440933752736496,8.710673809728442,-21.58481581610673,2.9223694517892267,1.171552203528056,-2.4330460451889615,66.54358434677124
0.10928888903634437,0.1376691106448611,0.5308761252019849,4.428562810707549,8.993512019182807,-22.113163315565068,4.537851699743894,8.855842908537946,-21.582287190363083,2.4083838844383654,1.55455682837524,-2.459776948195887,67.30611109733582
0.13983955762457612,0.08537887662622978,0.5204249179095228,4.482181967408874,9.083259448263108,-22.10038501369746,4.62202152503345,8.997880571636879,-21.579960095787936,3.0255064124471835,0.9488776378668672,-2.4116120493248805,68.14898324012756
0.16467059646765936,0.07003336573244745,0.5323856652644032,4.556331550066772,9.22748197441066,-22.112214215320368,4.721002146534431,9.157448608678212,-21.579828550055964,3.48804324498221,0.7647694104019228,-2.4670523402421685,68.96454071998596
0.1666887489467932,0.11906767942284624,0.5518502939814702,4.664865688345445,9.43990450270016,-22.134529343344127,4.8315544372922385,9.320836823277313,-21.582679049362657,3.4500025014767512,1.2774355101410377,-2.5569128499724716,69.8203067779541
0.18254023505677708,0.10515815814145135,0.5601319792375463,4.745230488125834,9.585150815115735,-22.14391172484285,4.927770723182611,9.479992656974284,-21.583779745605305,3.704316724761964,1.1092641307489635,-2.595152405368644,70.64236855506897
0.1511912729369378,0.1924403775107688,0.5847379409262778,4.874000779540812,9.817410490629673,-22.169139551057384,5.02519205247775,9.624970113118904,-21.584401610131106,3.0086665615573946,1.9993867539232273,-2.7090764501519393,71.49750304222107
0.19367574679244104,0.16723600342036882,0.5753947849088661,4.9591864525412,9.961428733997593,-22.16280316823833,5.152862199333641,9.794192730577224,-21.587408383329464,3.7586052042588456,1.7075016596136834,-2.6654185379343898,72.34348511695862
0.21477358628310572,0.17837154539225786,0.5765931526339685,5.064249198474197,10.12171137017943,-22.166023883038825,5.279022784757303,9.943339824787172,-21.589430730404857,4.068434538741618,1.7938796072080914,-2.670719574935063,73.18724513053894
0.1818649115816875,0.22747510109380897,0.5931168519686274,5.214952650222776,10.322937089776785,-22.184250277826887,5.396817561804464,10.095461988682976,-21.59113342585826,3.369854724547696,2.253241123078952,-2.7470389824847774,73.99281454086304
0.2044904370873919,0.19093068912405364,0.6031860341488056,5.295010275041374,10.434893296999016,-22.194589086399898,5.499500712128766,10.243962607874963,-21.591403052251092,3.718345497008528,1.8638362558769712,-2.793639823633037,74.89940476417542
0.2301182568588187,0.15986863276281582,0.618472752401722,5.381448673759827,10.56932365790992,-22.209261980906426,5.611566930618646,10.409455025147103,-21.590789228504704,4.100784321099585,1.5358021373511492,-2.864521281997411,75.6859016418457
0.2447336181744424,0.14666301618048116,0.6204637510806137,5.461414941485904,10.704906478875795,-22.213722071002415,5.706148559660346,10.558243462695314,-21.5932583199218,4.288945785684381,1.3890853786302153,-2.8734142012656694,76.58824467658997
0.2740940497925095,0.114094250722232,0.6350938464114755,5.541350106648306,10.851143299127102,-22.230548201186842,5.815444156440815,10.73704904840487,-21.595454354775367,4.713209213589308,1.0626220501356676,-2.9408681844706743,77.37272667884827
0.33138834617306046,0.052566044288408165,0.6375101803157364,5.587426479400393,10.935574442344178,-22.233829284042944,5.918814825573453,10.88300839805577,-21.596319103727208,5.5988970079149825,0.48301023362068707,-2.951939065420234,78.1403911113739
0.3495642785344071,0.17384827481242304,0.658829827400865,5.71439924718594,11.148981880705227,-22.255462453381,6.0639635257203475,10.975133605892804,-21.596632625980135,5.764617103182227,1.5840196671417273,-3.0506136711716416,79.03349447250366
0.7601372370743267,0.016229194164587568,0.6498352648929284,5.7111600121543,11.106864014850196,-22.23959279532198,6.471297249228627,11.123093209014783,-21.58975753042905,11.74628838390841,0.14590540472531968,-3.0099238677277276,80.75944495201111
0.7874403369063607,0.05392489910886056,0.6699057611268557,5.857913264967259,11.127704978160637,-22.250503439635658,6.6453536018736195,11.073780079051776,-21.580597678508802,11.849487387463421,0.4869601773189452,-3.1042039294119568,81.57985234260559
0.7758190396087254,0.13352292134188026,0.7069777466424547,6.081609246082005,11.16276601445242,-22.281027417241177,6.85742828569073,11.029243093110539,-21.574049670598722,11.313556734200382,1.2106263341433274,-3.276982103206749,82.41457796096802
13.548593452595753,31.69121339781926,0.2525747062180166,20.624066956476288,-20.738035798046354,-21.817594167789295,7.075473503880534,10.953177599772905,-21.56501946157128,191.48673859304319,289.3335117516612,-1.1712241051676444,83.23703932762146
13.55877289968007,31.59098643723107,0.1815750672049532,20.795495505620814,-20.78086889060779,-21.73171233295613,7.236722605940743,10.810117546623282,-21.550137265751175,187.36068297753258,292.23536470331015,-0.8425703510182445,84.13584232330322
13.525714505921558,31.998287149720472,0.05157837286867917,20.9231363472056,-20.867822032921303,-21.684236267993942,7.397421841284041,11.130465116799169,-21.632657895125263,182.84362844411982,287.48382762033526,-0.2384282741340902,84.89477896690369
13.632838087239211,31.06834164554214,0.23178455099765571,20.981228101504026,-20.97154543195558,-21.69882388239136,7.348390014264816,10.09679621358656,-21.467039331393703,185.52142796959495,307.70494905835204,-1.0797229530328885,86.62442255020142
14.086353836297315,28.89902516922829,0.004342122223579992,21.05169617774969,-21.01723289651695,-21.721266884762453,6.965342341452375,7.881792272711338,-21.716924762538873,202.234910299615,366.6555038412224,-0.01999418550765548,88.33706092834473
14.777793756767192,28.812439164578535,0.0033456502564277457,21.676468602831104,-21.57386199513776,-21.809957357809797,6.898674846063913,7.238577169440772,-21.813303008066224,214.21206371537812,398.0400911689733,-0.015337660028793325,89.12795114517212
15.535116119412361,28.723315800871752,0.16632876523186724,22.268874460071878,-22.09808937119379,-21.76923920150077,6.7337583406595165,6.625226429677964,-21.935567966732638,230.7049842523874,433.5446660691402,-0.7582605815546719,89.95848679542542
16.10075542290628,28.68824098925955,0.25297448686484003,22.56624656831047,-22.5845630231385,-21.773702617035052,6.465491145404191,6.103677966121052,-22.026677103899893,249.02602232084158,470.015638906507,-1.1484913755786164,90.83671951293945
16.59412143476055,28.66169730429932,0.20477558982722854,22.70842827374672,-22.9677757192333,-21.86046554753522,6.114306838986171,5.693921585066023,-22.06524113736245,271.39824467023413,503.3735866590263,-0.9280460093431194,91.63672924041748
17.110541120444296,28.93983414881323,0.11084651102983756,22.822113918329794,-23.510034979940762,-21.97698363797719,5.711572797885498,5.429799168872467,-22.08783014900703,299.5766967511795,532.9816674384068,-0.5018442747977249,92.5158302783966
17.54215455529719,29.282571911802876,0.04509851434749379,22.776322282718922,-24.070293128928707,-22.074313333407577,5.23416772742173,5.2122787828741695,-22.11941184775507,335.1469702316587,561.7998025741784,-0.20388658910960555,93.29031252861023
17.95553343441588,29.55223557459746,0.10040867736846693,22.64768143422744,-24.487088573946732,-22.229351962992038,4.692147999811561,5.06514700065073,-22.12894328562357,382.6719326657425,583.4428017745748,-0.4537436608358026,94.08105611801147
18.41331872587555,30.095751554006906,0.4774787906947324,22.479041956142172,-25.09670856857308,-22.5924872351287,4.065723230266625,4.999042985433824,-22.11500844443397,452.8915935251212,602.0302614260308,-2.159071256492814,94.95601844787598
19.52400344132014,30.270965701422032,0.5114285171191497,22.4295763211143,-25.167835701605835,-22.628600768133488,2.9055728797941596,5.103129999816197,-22.11717225101434,671.9502228663176,593.1842947859906,-2.3123594251326347,96.69782948493958
19.78063882711168,30.696908894540005,0.6830218798338947,22.18873928215092,-25.447286520447378,-22.797794586103905,2.40810045503924,5.2496223740926276,-22.11477270627001,821.420833409101,584.7450865424548,-3.088532217381748,97.52179145812988
20.65954815127218,31.185379127403024,0.7707634826001843,22.119638160289448,-25.487921570459182,-22.847000926603137,1.4600900090172675,5.697457556943843,-22.076237444002953,1414.9503129041584,547.3560586580496,-3.4913715915370513,99.2536952495575
20.614977379153846,31.57362648911811,1.011339613297757,21.7703092231025,-25.600861194225637,-23.08057800313857,1.155331843948655,5.972765294892472,-22.069238389840812,1784.3338679817443,528.6266064417073,-4.582575961313235,100.0972409248352
20.527849667304856,31.76408108465153,1.273744896197801,21.395663734526998,-25.53011128743289,-23.327898397795597,0.867814067222142,6.23396979721864,-22.054153501597796,2365.466341541818,509.5321619752386,-5.775532922202251,100.93295574188232
20.462259086070368,31.89322946752948,1.5086870750556223,21.11476953660221,-25.352255463038603,-23.534066439993115,0.652510450531841,6.540974004490879,-22.025379364937493,3135.9281785283615,487.59144197228636,-6.8497665808985895,101.7681336402893
20.386395924853634,32.041678880417216,1.6855533157361826,20.959101133067833,-25.23267005639589,-23.68505585284321,0.5727052082141991,6.809008824021325,-21.999502537107027,3559.6665845631455,470.5777259001077,-7.661779228385387,102.58944702148438
20.142235602885034,32.0711766307744,1.925343909609179,20.67419634937601,-25.009638565858584,-23.89957020491314,0.5319607464909762,7.061538064915823,-21.97422629530396,3786.4138915796316,454.16701483371116,-8.76182798763949,103.4501645565033
